func_name,sleepycat
query_all,1.0029189586639404
query_sp2b_q11,1.002816915512085
query_sp2b_q8,1.0040550231933594
query_sp2b_q9,1.0035569667816162
query_sp2b_q12c,1.004317045211792
query_sp2b_q1,1.005159854888916
query_sp2b_q10,0.004612922668457031
query_sp2b_q7,1.0038180351257324
query_sp2b_q6,1.003960132598877
query_sp2b_q4,1.0037598609924316
query_sp2b_q3a,1.0042400360107422
query_sp2b_q3c,1.0041348934173584
query_sp2b_q3b,1.004075050354004
query_sp2b_q5b,1.0041391849517822
query_sp2b_q5a,1.001570224761963
