func_name,sleepycat
query_all,1.003809928894043
query_sp2b_q11,1.0026159286499023
query_sp2b_q8,1.0026988983154297
query_sp2b_q9,1.0025749206542969
query_sp2b_q12c,1.0028362274169922
query_sp2b_q1,1.0037918090820312
query_sp2b_q10,1.0065269470214844
query_sp2b_q7,1.0026960372924805
query_sp2b_q6,1.002608060836792
query_sp2b_q4,1.0034759044647217
query_sp2b_q3a,1.0041022300720215
query_sp2b_q3c,1.0043199062347412
query_sp2b_q3b,1.0052568912506104
query_sp2b_q5b,1.0022950172424316
query_sp2b_q5a,1.0019581317901611
