func_name,sleepycat
query_all,1.003993034362793
query_sp2b_q11,1.0035319328308105
query_sp2b_q8,1.0032010078430176
query_sp2b_q9,1.0019779205322266
query_sp2b_q12c,1.0037970542907715
query_sp2b_q1,1.0037000179290771
query_sp2b_q10,1.004878044128418
query_sp2b_q7,1.0024840831756592
query_sp2b_q6,1.004089117050171
query_sp2b_q4,1.0041089057922363
query_sp2b_q3a,1.004648208618164
query_sp2b_q3c,1.0045688152313232
query_sp2b_q3b,1.0050909519195557
query_sp2b_q5b,1.0034689903259277
query_sp2b_q5a,1.0042150020599365
