func_name,sleepycat
query_all,1.003079891204834
query_sp2b_q11,1.0036828517913818
query_sp2b_q8,1.0034329891204834
query_sp2b_q9,1.0042970180511475
query_sp2b_q12c,1.0044820308685303
query_sp2b_q1,1.0044970512390137
query_sp2b_q10,1.0037598609924316
query_sp2b_q7,1.0046629905700684
query_sp2b_q6,1.002730131149292
query_sp2b_q4,1.0045630931854248
query_sp2b_q3a,1.0038928985595703
query_sp2b_q3c,1.0044140815734863
query_sp2b_q3b,1.0042870044708252
query_sp2b_q5b,1.0042150020599365
query_sp2b_q5a,1.0041570663452148
