func_name,sleepycat
query_all,0.011389970779418945
query_sp2b_q11,1.0036499500274658
query_sp2b_q8,1.0040090084075928
query_sp2b_q9,1.0029828548431396
query_sp2b_q12c,1.0038399696350098
query_sp2b_q1,1.0022289752960205
query_sp2b_q10,1.0024170875549316
query_sp2b_q7,1.004134178161621
query_sp2b_q6,1.016005039215088
query_sp2b_q4,1.0039429664611816
query_sp2b_q3a,1.0040080547332764
query_sp2b_q3c,1.0036981105804443
query_sp2b_q3b,1.0048890113830566
query_sp2b_q5b,1.0039761066436768
query_sp2b_q5a,1.003058910369873
