func_name,sleepycat
query_all,1.003157138824463
query_sp2b_q11,1.0042309761047363
query_sp2b_q8,1.0043480396270752
query_sp2b_q9,1.0041239261627197
query_sp2b_q12c,1.0045289993286133
query_sp2b_q1,1.0035691261291504
query_sp2b_q10,1.0041680335998535
query_sp2b_q7,1.0045690536499023
query_sp2b_q6,1.004206895828247
query_sp2b_q4,1.0026390552520752
query_sp2b_q3a,1.0048530101776123
query_sp2b_q3c,1.003796100616455
query_sp2b_q3b,1.002152919769287
query_sp2b_q5b,1.0040240287780762
query_sp2b_q5a,1.0032172203063965
