func_name,sleepycat
query_all,1.002558946609497
query_sp2b_q11,1.0041379928588867
query_sp2b_q8,1.004807949066162
query_sp2b_q9,1.0043199062347412
query_sp2b_q12c,1.0039818286895752
query_sp2b_q1,1.0041368007659912
query_sp2b_q10,1.0034840106964111
query_sp2b_q7,1.0039849281311035
query_sp2b_q6,1.004634141921997
query_sp2b_q4,1.003800868988037
query_sp2b_q3a,1.004042148590088
query_sp2b_q3c,1.0039501190185547
query_sp2b_q3b,1.0041909217834473
query_sp2b_q5b,1.001796007156372
query_sp2b_q5a,1.0020720958709717
