func_name,sleepycat
query_all,1.0040199756622314
query_sp2b_q11,1.004025936126709
query_sp2b_q8,1.002577781677246
query_sp2b_q9,1.0036959648132324
query_sp2b_q12c,1.0038719177246094
query_sp2b_q1,1.004748821258545
query_sp2b_q10,1.0040500164031982
query_sp2b_q7,1.0049810409545898
query_sp2b_q6,1.0026881694793701
query_sp2b_q4,1.0039079189300537
query_sp2b_q3a,1.0035979747772217
query_sp2b_q3c,1.002845048904419
query_sp2b_q3b,1.0024771690368652
query_sp2b_q5b,1.0033540725708008
query_sp2b_q5a,1.0046460628509521
