func_name,sleepycat
query_all,1.004173994064331
query_sp2b_q11,1.0034849643707275
query_sp2b_q8,1.0047528743743896
query_sp2b_q9,1.0036420822143555
query_sp2b_q12c,1.0041120052337646
query_sp2b_q1,1.004202127456665
query_sp2b_q10,1.001727819442749
query_sp2b_q7,1.0052239894866943
query_sp2b_q6,1.0042181015014648
query_sp2b_q4,1.0047369003295898
query_sp2b_q3a,1.002403974533081
query_sp2b_q3c,1.0038659572601318
query_sp2b_q3b,1.0023891925811768
query_sp2b_q5b,1.0048370361328125
query_sp2b_q5a,1.0044429302215576
