func_name,sleepycat
query_all,1.0045008659362793
query_sp2b_q11,1.004098892211914
query_sp2b_q8,1.004086971282959
query_sp2b_q9,1.0037171840667725
query_sp2b_q12c,1.0048818588256836
query_sp2b_q1,1.00398588180542
query_sp2b_q10,1.003100872039795
query_sp2b_q7,1.0040748119354248
query_sp2b_q6,1.002614974975586
query_sp2b_q4,1.0027198791503906
query_sp2b_q3a,1.0041451454162598
query_sp2b_q3c,1.0038630962371826
query_sp2b_q3b,1.0038959980010986
query_sp2b_q5b,1.003875970840454
query_sp2b_q5a,1.0038530826568604
