func_name,sleepycat
query_all,1.0040240287780762
query_sp2b_q11,1.0040318965911865
query_sp2b_q8,1.002958059310913
query_sp2b_q9,1.0040020942687988
query_sp2b_q12c,1.0037050247192383
query_sp2b_q1,1.004892110824585
query_sp2b_q10,1.0030479431152344
query_sp2b_q7,1.0039379596710205
query_sp2b_q6,1.0022070407867432
query_sp2b_q4,1.0028929710388184
query_sp2b_q3a,1.0030639171600342
query_sp2b_q3c,1.0026190280914307
query_sp2b_q3b,1.0023219585418701
query_sp2b_q5b,1.0021851062774658
query_sp2b_q5a,1.0020389556884766
