func_name,sleepycat
query_all,1.0096759796142578
query_sp2b_q11,1.0022170543670654
query_sp2b_q8,1.0040647983551025
query_sp2b_q9,1.0036401748657227
query_sp2b_q12c,1.003553867340088
query_sp2b_q1,1.0024049282073975
query_sp2b_q10,1.0035970211029053
query_sp2b_q7,1.004042148590088
query_sp2b_q6,1.0041799545288086
query_sp2b_q4,1.0024869441986084
query_sp2b_q3a,1.0033559799194336
query_sp2b_q3c,1.0020151138305664
query_sp2b_q3b,1.0019729137420654
query_sp2b_q5b,1.0044400691986084
query_sp2b_q5a,1.0038950443267822
