func_name,sleepycat
query_all,1.0036439895629883
query_sp2b_q11,1.0044620037078857
query_sp2b_q8,1.0043821334838867
query_sp2b_q9,1.0038599967956543
query_sp2b_q12c,1.0050420761108398
query_sp2b_q1,1.0042579174041748
query_sp2b_q10,1.0040829181671143
query_sp2b_q7,1.0047540664672852
query_sp2b_q6,1.0028209686279297
query_sp2b_q4,1.0039169788360596
query_sp2b_q3a,1.0042080879211426
query_sp2b_q3c,1.003937005996704
query_sp2b_q3b,1.0035901069641113
query_sp2b_q5b,1.0034070014953613
query_sp2b_q5a,1.0042600631713867
