func_name,sleepycat
query_all,20.083009004592896
query_sp2b_q11,20.076993942260742
query_sp2b_q8,20.080278158187866
query_sp2b_q9,20.078312158584595
query_sp2b_q12c,20.079198837280273
query_sp2b_q1,20.08558201789856
query_sp2b_q10,20.07788109779358
query_sp2b_q7,20.08289909362793
query_sp2b_q6,20.08588981628418
query_sp2b_q4,20.077057123184204
query_sp2b_q3a,20.077667951583862
query_sp2b_q3c,20.091262817382812
query_sp2b_q3b,20.09785485267639
query_sp2b_q5b,20.095851182937622
query_sp2b_q5a,20.089640140533447
