func_name,sleepycat
query_all,20.074738025665283
query_sp2b_q11,20.077754020690918
query_sp2b_q8,20.08831286430359
query_sp2b_q9,20.08823800086975
query_sp2b_q12c,20.08282494544983
query_sp2b_q1,20.093930959701538
query_sp2b_q10,20.08376407623291
query_sp2b_q7,20.088222980499268
query_sp2b_q6,20.087381839752197
query_sp2b_q4,20.08483386039734
query_sp2b_q3a,20.087095022201538
query_sp2b_q3c,20.084234952926636
query_sp2b_q3b,20.07528281211853
query_sp2b_q5b,20.068994998931885
query_sp2b_q5a,20.08827519416809
