func_name,sleepycat
query_all,20.083274126052856
query_sp2b_q11,20.084516048431396
query_sp2b_q8,20.084851026535034
query_sp2b_q9,20.077148914337158
query_sp2b_q12c,20.088150024414062
query_sp2b_q1,20.085309982299805
query_sp2b_q10,20.083343029022217
query_sp2b_q7,20.082327842712402
query_sp2b_q6,20.080837965011597
query_sp2b_q4,20.08181881904602
query_sp2b_q3a,20.084203004837036
query_sp2b_q3c,20.081636905670166
query_sp2b_q3b,20.08572793006897
query_sp2b_q5b,20.080299139022827
query_sp2b_q5a,20.08650803565979
