func_name,sleepycat
query_all,20.086200952529907
query_sp2b_q11,20.08333706855774
query_sp2b_q8,20.084609985351562
query_sp2b_q9,20.086796045303345
query_sp2b_q12c,20.085488080978394
query_sp2b_q1,20.087932109832764
query_sp2b_q10,20.082983016967773
query_sp2b_q7,20.086605072021484
query_sp2b_q6,20.075576066970825
query_sp2b_q4,20.10021996498108
query_sp2b_q3a,20.086178064346313
query_sp2b_q3c,20.089740991592407
query_sp2b_q3b,20.077425956726074
query_sp2b_q5b,20.077208042144775
query_sp2b_q5a,20.076319932937622
