func_name,sleepycat
query_all,3.0946710109710693
query_sp2b_q11,3.08430814743042
query_sp2b_q8,3.301172971725464
query_sp2b_q9,3.1780359745025635
query_sp2b_q12c,3.109515905380249
query_sp2b_q1,3.0804569721221924
query_sp2b_q10,3.1671628952026367
query_sp2b_q7,3.1435649394989014
query_sp2b_q6,3.262701988220215
query_sp2b_q4,3.1096320152282715
query_sp2b_q3a,3.0783700942993164
query_sp2b_q3c,3.3923590183258057
query_sp2b_q3b,3.0928330421447754
query_sp2b_q5b,3.130434989929199
query_sp2b_q5a,3.0985708236694336
