func_name,sleepycat
query_all,3.0552549362182617
query_sp2b_q11,3.076310873031616
query_sp2b_q8,3.1712989807128906
query_sp2b_q9,3.1028969287872314
query_sp2b_q12c,3.0983870029449463
query_sp2b_q1,3.1142609119415283
query_sp2b_q10,3.0719568729400635
query_sp2b_q7,3.209723949432373
query_sp2b_q6,3.3233799934387207
query_sp2b_q4,3.140018939971924
query_sp2b_q3a,3.1241610050201416
query_sp2b_q3c,3.063946008682251
query_sp2b_q3b,3.0837109088897705
query_sp2b_q5b,3.130614995956421
query_sp2b_q5a,3.1749820709228516
