func_name,sleepycat
query_all,3.0674550533294678
query_sp2b_q11,3.0719029903411865
query_sp2b_q8,3.217106819152832
query_sp2b_q9,3.0813961029052734
query_sp2b_q12c,3.249445915222168
query_sp2b_q1,3.0971899032592773
query_sp2b_q10,3.0953710079193115
query_sp2b_q7,3.082473039627075
query_sp2b_q6,3.163738965988159
query_sp2b_q4,3.161892890930176
query_sp2b_q3a,3.079671859741211
query_sp2b_q3c,3.2862560749053955
query_sp2b_q3b,3.064365863800049
query_sp2b_q5b,3.1173558235168457
query_sp2b_q5a,3.04939603805542
