func_name,sleepycat
query_all,3.236523151397705
query_sp2b_q11,3.531752109527588
query_sp2b_q8,3.3451218605041504
query_sp2b_q9,3.1434671878814697
query_sp2b_q12c,3.1534509658813477
query_sp2b_q1,3.165311813354492
query_sp2b_q10,3.1206750869750977
query_sp2b_q7,3.08931303024292
query_sp2b_q6,3.098449945449829
query_sp2b_q4,3.165376901626587
query_sp2b_q3a,3.263808012008667
query_sp2b_q3c,3.090942144393921
query_sp2b_q3b,3.3748230934143066
query_sp2b_q5b,3.1674599647521973
query_sp2b_q5a,4.045965909957886
