func_name,sleepycat
query_all,3.0162458419799805
query_sp2b_q11,3.243070125579834
query_sp2b_q8,3.1784021854400635
query_sp2b_q9,3.0728139877319336
query_sp2b_q12c,3.3520219326019287
query_sp2b_q1,3.233099937438965
query_sp2b_q10,3.091968059539795
query_sp2b_q7,3.231842041015625
query_sp2b_q6,3.1581599712371826
query_sp2b_q4,3.1712148189544678
query_sp2b_q3a,3.211242198944092
query_sp2b_q3c,3.058202028274536
query_sp2b_q3b,3.064126968383789
query_sp2b_q5b,3.0937979221343994
query_sp2b_q5a,3.1167478561401367
