func_name,sleepycat
query_all,3.097043991088867
query_sp2b_q11,3.0647528171539307
query_sp2b_q8,3.3811469078063965
query_sp2b_q9,3.1341779232025146
query_sp2b_q12c,3.7767670154571533
query_sp2b_q1,3.138291120529175
query_sp2b_q10,3.052743911743164
query_sp2b_q7,3.0811798572540283
query_sp2b_q6,3.1226251125335693
query_sp2b_q4,3.145081043243408
query_sp2b_q3a,3.4260339736938477
query_sp2b_q3c,3.2752389907836914
query_sp2b_q3b,3.0763251781463623
query_sp2b_q5b,3.169166088104248
query_sp2b_q5a,3.2326390743255615
