func_name,sleepycat
query_all,3.2431719303131104
query_sp2b_q11,3.1340830326080322
query_sp2b_q8,3.613525152206421
query_sp2b_q9,3.2083899974823
query_sp2b_q12c,3.1342861652374268
query_sp2b_q1,3.1770431995391846
query_sp2b_q10,3.135223150253296
query_sp2b_q7,3.1061830520629883
query_sp2b_q6,3.09671688079834
query_sp2b_q4,3.096280813217163
query_sp2b_q3a,3.245615005493164
query_sp2b_q3c,3.200745105743408
query_sp2b_q3b,3.110786199569702
query_sp2b_q5b,3.429475784301758
query_sp2b_q5a,3.130220890045166
