func_name,sleepycat
query_all,3.072366952896118
query_sp2b_q11,3.0848770141601562
query_sp2b_q8,3.202176809310913
query_sp2b_q9,3.172534942626953
query_sp2b_q12c,3.121708869934082
query_sp2b_q1,3.1533520221710205
query_sp2b_q10,3.1715590953826904
query_sp2b_q7,3.1864891052246094
query_sp2b_q6,3.048976182937622
query_sp2b_q4,3.376085042953491
query_sp2b_q3a,3.063838005065918
query_sp2b_q3c,3.3289859294891357
query_sp2b_q3b,3.112612009048462
query_sp2b_q5b,3.1930160522460938
query_sp2b_q5a,3.0307929515838623
