func_name,sleepycat
query_all,3.1262688636779785
query_sp2b_q11,3.069082021713257
query_sp2b_q8,3.615880012512207
query_sp2b_q9,3.226647138595581
query_sp2b_q12c,3.13897705078125
query_sp2b_q1,3.145421028137207
query_sp2b_q10,2.6335489749908447
query_sp2b_q7,3.0673270225524902
query_sp2b_q6,3.1788508892059326
query_sp2b_q4,3.0834147930145264
query_sp2b_q3a,3.102165937423706
query_sp2b_q3c,3.063509941101074
query_sp2b_q3b,3.0865261554718018
query_sp2b_q5b,3.0803890228271484
query_sp2b_q5a,3.121381998062134
