func_name,sleepycat
query_all,2.2207391262054443
query_sp2b_q11,2.038861036300659
query_sp2b_q8,2.1602580547332764
query_sp2b_q9,2.0117599964141846
query_sp2b_q12c,2.0291991233825684
query_sp2b_q1,2.308276891708374
query_sp2b_q10,2.0303261280059814
query_sp2b_q7,2.0556929111480713
query_sp2b_q6,2.0238277912139893
query_sp2b_q4,2.0159029960632324
query_sp2b_q3a,2.1893560886383057
query_sp2b_q3c,2.042367935180664
query_sp2b_q3b,2.1853549480438232
query_sp2b_q5b,2.042569875717163
query_sp2b_q5a,2.0392110347747803
