func_name,sleepycat
query_all,2.0219838619232178
query_sp2b_q11,2.0439889430999756
query_sp2b_q8,2.175002098083496
query_sp2b_q9,2.0308141708374023
query_sp2b_q12c,2.019080877304077
query_sp2b_q1,2.0361318588256836
query_sp2b_q10,2.041090965270996
query_sp2b_q7,2.0478529930114746
query_sp2b_q6,2.1530470848083496
query_sp2b_q4,2.0200018882751465
query_sp2b_q3a,2.0669631958007812
query_sp2b_q3c,2.03363299369812
query_sp2b_q3b,2.0246450901031494
query_sp2b_q5b,2.017832040786743
query_sp2b_q5a,2.0212008953094482
