func_name,sleepycat
query_all,2.042855978012085
query_sp2b_q11,2.0245869159698486
query_sp2b_q8,2.027898073196411
query_sp2b_q9,2.029078960418701
query_sp2b_q12c,1.2126729488372803
query_sp2b_q1,2.030327081680298
query_sp2b_q10,2.0440921783447266
query_sp2b_q7,2.2060108184814453
query_sp2b_q6,2.0264029502868652
query_sp2b_q4,2.201655864715576
query_sp2b_q3a,2.229120969772339
query_sp2b_q3c,2.03132700920105
query_sp2b_q3b,2.0560739040374756
query_sp2b_q5b,2.037764072418213
query_sp2b_q5a,2.0768799781799316
