func_name,sleepycat
query_all,1.2849030494689941
query_sp2b_q11,2.0226728916168213
query_sp2b_q8,2.1762208938598633
query_sp2b_q9,2.0146729946136475
query_sp2b_q12c,2.06606388092041
query_sp2b_q1,2.0267581939697266
query_sp2b_q10,2.022321939468384
query_sp2b_q7,2.032654047012329
query_sp2b_q6,2.3079280853271484
query_sp2b_q4,2.632256031036377
query_sp2b_q3a,2.301365852355957
query_sp2b_q3c,2.4331700801849365
query_sp2b_q3b,2.3487160205841064
query_sp2b_q5b,2.0429890155792236
query_sp2b_q5a,2.4050679206848145
