func_name,sleepycat
query_all,2.1543591022491455
query_sp2b_q11,2.039793014526367
query_sp2b_q8,2.0156090259552
query_sp2b_q9,2.0236849784851074
query_sp2b_q12c,2.0319881439208984
query_sp2b_q1,2.020354986190796
query_sp2b_q10,2.0402820110321045
query_sp2b_q7,2.0225110054016113
query_sp2b_q6,2.0175647735595703
query_sp2b_q4,2.3334569931030273
query_sp2b_q3a,2.0117359161376953
query_sp2b_q3c,2.20383882522583
query_sp2b_q3b,2.0292561054229736
query_sp2b_q5b,2.2690629959106445
query_sp2b_q5a,2.3292181491851807
