func_name,sleepycat
query_all,2.0280520915985107
query_sp2b_q11,2.0167829990386963
query_sp2b_q8,2.034615993499756
query_sp2b_q9,2.019437074661255
query_sp2b_q12c,2.027758836746216
query_sp2b_q1,2.0155951976776123
query_sp2b_q10,2.0174341201782227
query_sp2b_q7,2.0159850120544434
query_sp2b_q6,2.0446269512176514
query_sp2b_q4,1.307800054550171
query_sp2b_q3a,2.1655240058898926
query_sp2b_q3c,2.0795419216156006
query_sp2b_q3b,2.042975902557373
query_sp2b_q5b,2.0436758995056152
query_sp2b_q5a,2.017063856124878
