func_name,sleepycat
query_all,2.0395610332489014
query_sp2b_q11,2.0157718658447266
query_sp2b_q8,2.057244062423706
query_sp2b_q9,2.0243539810180664
query_sp2b_q12c,2.034309148788452
query_sp2b_q1,2.0300960540771484
query_sp2b_q10,2.037393808364868
query_sp2b_q7,2.014620065689087
query_sp2b_q6,2.0196449756622314
query_sp2b_q4,2.0283191204071045
query_sp2b_q3a,2.0457448959350586
query_sp2b_q3c,2.036360025405884
query_sp2b_q3b,2.0230000019073486
query_sp2b_q5b,2.079620838165283
query_sp2b_q5a,2.031996965408325
