func_name,sleepycat
query_all,2.0318350791931152
query_sp2b_q11,2.052899122238159
query_sp2b_q8,2.0332558155059814
query_sp2b_q9,2.022364854812622
query_sp2b_q12c,2.0133118629455566
query_sp2b_q1,2.0371601581573486
query_sp2b_q10,2.0119738578796387
query_sp2b_q7,2.065319061279297
query_sp2b_q6,2.0375049114227295
query_sp2b_q4,2.3193280696868896
query_sp2b_q3a,2.0340731143951416
query_sp2b_q3c,2.012528896331787
query_sp2b_q3b,2.2288429737091064
query_sp2b_q5b,2.2500030994415283
query_sp2b_q5a,2.1947078704833984
