func_name,sleepycat
query_all,2.01241397857666
query_sp2b_q11,2.0503809452056885
query_sp2b_q8,2.014824867248535
query_sp2b_q9,2.0179381370544434
query_sp2b_q12c,2.024545907974243
query_sp2b_q1,2.05798602104187
query_sp2b_q10,1.340440034866333
query_sp2b_q7,2.041727066040039
query_sp2b_q6,2.0288760662078857
query_sp2b_q4,2.035611152648926
query_sp2b_q3a,2.015709161758423
query_sp2b_q3c,2.0361459255218506
query_sp2b_q3b,1.305859088897705
query_sp2b_q5b,2.043468952178955
query_sp2b_q5a,2.0253958702087402
