func_name,sleepycat
query_all,2.026494026184082
query_sp2b_q11,2.16719388961792
query_sp2b_q8,2.1658999919891357
query_sp2b_q9,2.0877928733825684
query_sp2b_q12c,2.0319950580596924
query_sp2b_q1,2.039682149887085
query_sp2b_q10,2.014587879180908
query_sp2b_q7,2.0180599689483643
query_sp2b_q6,2.0462019443511963
query_sp2b_q4,2.373257875442505
query_sp2b_q3a,2.017467975616455
query_sp2b_q3c,2.0328891277313232
query_sp2b_q3b,2.0434558391571045
query_sp2b_q5b,2.032050132751465
query_sp2b_q5a,2.0262107849121094
