func_name,sleepycat
query_all,2.0232529640197754
query_sp2b_q11,2.026149034500122
query_sp2b_q8,2.0270040035247803
query_sp2b_q9,2.027838945388794
query_sp2b_q12c,2.029891014099121
query_sp2b_q1,2.022711992263794
query_sp2b_q10,2.0231199264526367
query_sp2b_q7,2.183809995651245
query_sp2b_q6,2.0266289710998535
query_sp2b_q4,2.0150890350341797
query_sp2b_q3a,2.0247139930725098
query_sp2b_q3c,2.2265968322753906
query_sp2b_q3b,2.0180470943450928
query_sp2b_q5b,2.182076930999756
query_sp2b_q5a,2.2768759727478027
