func_name,sleepycat
query_all,2.027419090270996
query_sp2b_q11,2.0430619716644287
query_sp2b_q8,2.037186861038208
query_sp2b_q9,2.020956039428711
query_sp2b_q12c,2.0446200370788574
query_sp2b_q1,2.1875290870666504
query_sp2b_q10,2.0235230922698975
query_sp2b_q7,2.0195441246032715
query_sp2b_q6,2.0363991260528564
query_sp2b_q4,1.3241238594055176
query_sp2b_q3a,2.0329689979553223
query_sp2b_q3c,2.048470973968506
query_sp2b_q3b,2.038166046142578
query_sp2b_q5b,2.0281481742858887
query_sp2b_q5a,2.0242760181427
