func_name,sleepycat
query_all,2.0252151489257812
query_sp2b_q11,2.0432159900665283
query_sp2b_q8,2.024277925491333
query_sp2b_q9,2.0189051628112793
query_sp2b_q12c,2.01466703414917
query_sp2b_q1,2.020378828048706
query_sp2b_q10,2.0225419998168945
query_sp2b_q7,2.0551319122314453
query_sp2b_q6,2.0328071117401123
query_sp2b_q4,2.0130889415740967
query_sp2b_q3a,2.0287790298461914
query_sp2b_q3c,1.2571728229522705
query_sp2b_q3b,2.047847032546997
query_sp2b_q5b,2.0242979526519775
query_sp2b_q5a,2.0996501445770264
