func_name,sleepycat
query_all,10.036984920501709
query_sp2b_q11,10.043665885925293
query_sp2b_q8,10.04072880744934
query_sp2b_q9,10.044517040252686
query_sp2b_q12c,10.044450044631958
query_sp2b_q1,10.027574062347412
query_sp2b_q10,10.040312051773071
query_sp2b_q7,10.037753820419312
query_sp2b_q6,10.041627883911133
query_sp2b_q4,10.041048049926758
query_sp2b_q3a,10.040634870529175
query_sp2b_q3c,10.036087036132812
query_sp2b_q3b,10.030066013336182
query_sp2b_q5b,10.036212921142578
query_sp2b_q5a,10.032793998718262
