func_name,sleepycat
query_all,10.038373947143555
query_sp2b_q11,10.039124965667725
query_sp2b_q8,10.044015884399414
query_sp2b_q9,10.0447678565979
query_sp2b_q12c,10.033401012420654
query_sp2b_q1,10.042712926864624
query_sp2b_q10,10.035511016845703
query_sp2b_q7,10.043282985687256
query_sp2b_q6,10.044514894485474
query_sp2b_q4,10.041237115859985
query_sp2b_q3a,10.036864042282104
query_sp2b_q3c,10.03591799736023
query_sp2b_q3b,10.04235315322876
query_sp2b_q5b,10.05655813217163
query_sp2b_q5a,10.044780969619751
