func_name,sleepycat
query_all,10.037580013275146
query_sp2b_q11,10.043205976486206
query_sp2b_q8,10.041558027267456
query_sp2b_q9,10.032999038696289
query_sp2b_q12c,10.0380539894104
query_sp2b_q1,10.03915810585022
query_sp2b_q10,6.073199987411499
query_sp2b_q7,10.043828010559082
query_sp2b_q6,10.035928964614868
query_sp2b_q4,10.060109853744507
query_sp2b_q3a,10.038738012313843
query_sp2b_q3c,10.067898988723755
query_sp2b_q3b,10.043730974197388
query_sp2b_q5b,10.048427104949951
query_sp2b_q5a,10.039760112762451
