func_name,sleepycat
query_all,10.031719207763672
query_sp2b_q11,10.044872999191284
query_sp2b_q8,10.040924072265625
query_sp2b_q9,10.034341812133789
query_sp2b_q12c,10.04285979270935
query_sp2b_q1,10.0488440990448
query_sp2b_q10,10.033689975738525
query_sp2b_q7,10.037727117538452
query_sp2b_q6,10.031447887420654
query_sp2b_q4,10.044826984405518
query_sp2b_q3a,10.033680200576782
query_sp2b_q3c,10.054830074310303
query_sp2b_q3b,10.034952878952026
query_sp2b_q5b,10.039598941802979
query_sp2b_q5a,10.037220001220703
