func_name,sleepycat
query_all,10.039805889129639
query_sp2b_q11,10.038429021835327
query_sp2b_q8,10.036709785461426
query_sp2b_q9,10.044880867004395
query_sp2b_q12c,10.041690111160278
query_sp2b_q1,10.041406154632568
query_sp2b_q10,10.044519901275635
query_sp2b_q7,10.043360948562622
query_sp2b_q6,10.037503004074097
query_sp2b_q4,10.043841123580933
query_sp2b_q3a,10.037382125854492
query_sp2b_q3c,10.04050612449646
query_sp2b_q3b,10.041893005371094
query_sp2b_q5b,10.036793947219849
query_sp2b_q5a,10.041470050811768
