func_name,sleepycat
query_all,10.043501853942871
query_sp2b_q11,10.041239976882935
query_sp2b_q8,10.041814088821411
query_sp2b_q9,10.060833930969238
query_sp2b_q12c,10.040767192840576
query_sp2b_q1,10.04072904586792
query_sp2b_q10,10.042465925216675
query_sp2b_q7,10.036417007446289
query_sp2b_q6,10.037918090820312
query_sp2b_q4,10.039161920547485
query_sp2b_q3a,10.039952039718628
query_sp2b_q3c,10.039341926574707
query_sp2b_q3b,10.040719985961914
query_sp2b_q5b,10.039968967437744
query_sp2b_q5a,10.039920091629028
