func_name,sleepycat
query_all,10.038536071777344
query_sp2b_q11,10.045248985290527
query_sp2b_q8,10.039632797241211
query_sp2b_q9,10.042775869369507
query_sp2b_q12c,10.043638944625854
query_sp2b_q1,10.045811891555786
query_sp2b_q10,10.05620002746582
query_sp2b_q7,10.04358696937561
query_sp2b_q6,10.041041851043701
query_sp2b_q4,10.041448831558228
query_sp2b_q3a,10.040443897247314
query_sp2b_q3c,10.037298917770386
query_sp2b_q3b,10.041059017181396
query_sp2b_q5b,10.040026187896729
query_sp2b_q5a,10.043412923812866
