func_name,sleepycat
query_all,10.037256956100464
query_sp2b_q11,10.041579008102417
query_sp2b_q8,10.043946027755737
query_sp2b_q9,10.04562520980835
query_sp2b_q12c,10.044272899627686
query_sp2b_q1,10.041274070739746
query_sp2b_q10,10.035258054733276
query_sp2b_q7,10.039996862411499
query_sp2b_q6,10.042021036148071
query_sp2b_q4,10.042005062103271
query_sp2b_q3a,10.039025068283081
query_sp2b_q3c,10.042219877243042
query_sp2b_q3b,10.041583061218262
query_sp2b_q5b,10.037596940994263
query_sp2b_q5a,10.039032936096191
