func_name,sleepycat
query_all,5.015259027481079
query_sp2b_q11,5.0308239459991455
query_sp2b_q8,5.019602060317993
query_sp2b_q9,5.019712924957275
query_sp2b_q12c,5.020616054534912
query_sp2b_q1,5.019540071487427
query_sp2b_q10,5.020206928253174
query_sp2b_q7,5.019797086715698
query_sp2b_q6,5.018682956695557
query_sp2b_q4,5.017282009124756
query_sp2b_q3a,5.019894123077393
query_sp2b_q3c,5.0184478759765625
query_sp2b_q3b,5.018678188323975
query_sp2b_q5b,5.018235921859741
query_sp2b_q5a,5.019078016281128
