func_name,sleepycat
query_all,5.021959066390991
query_sp2b_q11,5.02022910118103
query_sp2b_q8,5.021604061126709
query_sp2b_q9,5.021852970123291
query_sp2b_q12c,5.021188974380493
query_sp2b_q1,5.021700859069824
query_sp2b_q10,5.021121978759766
query_sp2b_q7,5.020181894302368
query_sp2b_q6,5.02010703086853
query_sp2b_q4,5.020826101303101
query_sp2b_q3a,5.021519899368286
query_sp2b_q3c,5.019146203994751
query_sp2b_q3b,5.0211100578308105
query_sp2b_q5b,5.01540994644165
query_sp2b_q5a,5.022511959075928
