func_name,sleepycat
query_all,5.021517992019653
query_sp2b_q11,5.019877195358276
query_sp2b_q8,5.020072937011719
query_sp2b_q9,5.019648790359497
query_sp2b_q12c,5.021312952041626
query_sp2b_q1,5.020658016204834
query_sp2b_q10,5.0230231285095215
query_sp2b_q7,5.021109104156494
query_sp2b_q6,5.021552085876465
query_sp2b_q4,5.019687175750732
query_sp2b_q3a,5.021842002868652
query_sp2b_q3c,5.021389007568359
query_sp2b_q3b,5.021915912628174
query_sp2b_q5b,5.021478891372681
query_sp2b_q5a,5.0204079151153564
