func_name,sleepycat
query_all,5.02009391784668
query_sp2b_q11,5.018554925918579
query_sp2b_q8,5.0199809074401855
query_sp2b_q9,5.018362998962402
query_sp2b_q12c,5.021775960922241
query_sp2b_q1,5.0180768966674805
query_sp2b_q10,5.019613981246948
query_sp2b_q7,5.014718055725098
query_sp2b_q6,5.0195159912109375
query_sp2b_q4,5.0190269947052
query_sp2b_q3a,5.018532991409302
query_sp2b_q3c,5.019471883773804
query_sp2b_q3b,5.019045114517212
query_sp2b_q5b,5.020053863525391
query_sp2b_q5a,5.019122123718262
