func_name,sleepycat
query_all,5.022013902664185
query_sp2b_q11,5.0212438106536865
query_sp2b_q8,5.021853923797607
query_sp2b_q9,5.0208539962768555
query_sp2b_q12c,5.020139217376709
query_sp2b_q1,5.022197961807251
query_sp2b_q10,5.021370887756348
query_sp2b_q7,5.021552085876465
query_sp2b_q6,5.022895097732544
query_sp2b_q4,5.02242112159729
query_sp2b_q3a,5.022114992141724
query_sp2b_q3c,5.0220091342926025
query_sp2b_q3b,5.0212180614471436
query_sp2b_q5b,5.021024942398071
query_sp2b_q5a,5.02137303352356
