func_name,sleepycat
query_all,5.0219409465789795
query_sp2b_q11,5.020311117172241
query_sp2b_q8,5.020168781280518
query_sp2b_q9,5.02066707611084
query_sp2b_q12c,5.020807981491089
query_sp2b_q1,5.018467903137207
query_sp2b_q10,5.01937198638916
query_sp2b_q7,5.0215559005737305
query_sp2b_q6,5.021010875701904
query_sp2b_q4,5.0209760665893555
query_sp2b_q3a,5.0179619789123535
query_sp2b_q3c,5.022125959396362
query_sp2b_q3b,5.018631935119629
query_sp2b_q5b,5.018754005432129
query_sp2b_q5a,5.02253794670105
