func_name,sleepycat
query_all,5.021759986877441
query_sp2b_q11,5.021060943603516
query_sp2b_q8,5.021512031555176
query_sp2b_q9,5.021569013595581
query_sp2b_q12c,5.0216569900512695
query_sp2b_q1,5.021754026412964
query_sp2b_q10,5.022227048873901
query_sp2b_q7,5.021360874176025
query_sp2b_q6,5.022027015686035
query_sp2b_q4,5.018440008163452
query_sp2b_q3a,5.0152270793914795
query_sp2b_q3c,5.023033857345581
query_sp2b_q3b,5.021833896636963
query_sp2b_q5b,5.021132946014404
query_sp2b_q5a,5.022064924240112
