func_name,sleepycat
query_all,5.016757011413574
query_sp2b_q11,5.019593000411987
query_sp2b_q8,5.0207037925720215
query_sp2b_q9,5.01697301864624
query_sp2b_q12c,5.015933990478516
query_sp2b_q1,5.021025896072388
query_sp2b_q10,5.022713899612427
query_sp2b_q7,5.021708965301514
query_sp2b_q6,5.020288944244385
query_sp2b_q4,5.021031856536865
query_sp2b_q3a,5.021852970123291
query_sp2b_q3c,5.022216081619263
query_sp2b_q3b,5.021075963973999
query_sp2b_q5b,5.022985219955444
query_sp2b_q5a,5.022183895111084
