func_name,sleepycat
query_all,5.022303104400635
query_sp2b_q11,5.030491828918457
query_sp2b_q8,5.019572973251343
query_sp2b_q9,5.01938796043396
query_sp2b_q12c,5.015319108963013
query_sp2b_q1,5.022221088409424
query_sp2b_q10,5.014035940170288
query_sp2b_q7,5.020238161087036
query_sp2b_q6,5.022294044494629
query_sp2b_q4,5.013056993484497
query_sp2b_q3a,5.022860050201416
query_sp2b_q3c,5.019410848617554
query_sp2b_q3b,5.021905899047852
query_sp2b_q5b,5.019590139389038
query_sp2b_q5a,5.018967866897583
