func_name,sleepycat
query_all,5.022087097167969
query_sp2b_q11,5.021688938140869
query_sp2b_q8,5.019694089889526
query_sp2b_q9,5.019877910614014
query_sp2b_q12c,5.022356986999512
query_sp2b_q1,5.018849849700928
query_sp2b_q10,5.021589994430542
query_sp2b_q7,5.0216779708862305
query_sp2b_q6,5.022619009017944
query_sp2b_q4,5.02093505859375
query_sp2b_q3a,5.021079063415527
query_sp2b_q3c,5.018881797790527
query_sp2b_q3b,5.018260955810547
query_sp2b_q5b,5.02175498008728
query_sp2b_q5a,5.019021034240723
