func_name,sleepycat
query_all,5.019639015197754
query_sp2b_q11,5.019589900970459
query_sp2b_q8,5.017807960510254
query_sp2b_q9,5.020256042480469
query_sp2b_q12c,5.018764972686768
query_sp2b_q1,5.022111892700195
query_sp2b_q10,5.016979217529297
query_sp2b_q7,5.019211053848267
query_sp2b_q6,5.02243709564209
query_sp2b_q4,5.01760196685791
query_sp2b_q3a,5.0218470096588135
query_sp2b_q3c,5.020914077758789
query_sp2b_q3b,5.022307872772217
query_sp2b_q5b,5.020215034484863
query_sp2b_q5a,5.017538785934448
