func_name,sleepycat
query_all,5.01789402961731
query_sp2b_q11,5.019466161727905
query_sp2b_q8,5.022025108337402
query_sp2b_q9,5.019239902496338
query_sp2b_q12c,5.021043062210083
query_sp2b_q1,5.021835803985596
query_sp2b_q10,5.019855976104736
query_sp2b_q7,5.021241188049316
query_sp2b_q6,5.01993203163147
query_sp2b_q4,5.02194619178772
query_sp2b_q3a,5.021870136260986
query_sp2b_q3c,5.022032976150513
query_sp2b_q3b,5.018476963043213
query_sp2b_q5b,5.021141052246094
query_sp2b_q5a,5.021774053573608
