func_name,sleepycat
query_all,5.020159006118774
query_sp2b_q11,5.022097110748291
query_sp2b_q8,5.020331859588623
query_sp2b_q9,5.021167039871216
query_sp2b_q12c,5.020802974700928
query_sp2b_q1,5.021194934844971
query_sp2b_q10,5.021606206893921
query_sp2b_q7,5.0194220542907715
query_sp2b_q6,5.019573926925659
query_sp2b_q4,5.0223610401153564
query_sp2b_q3a,5.020131826400757
query_sp2b_q3c,5.02004599571228
query_sp2b_q3b,5.022368907928467
query_sp2b_q5b,5.021591901779175
query_sp2b_q5a,5.020312070846558
