func_name,virtuoso,postgres,sleepycat
query_all,2.0304160118103027,1.1564710140228271,0.005944967269897461
query_sp2b_q11,0.02054619789123535,0.02644205093383789,0.014759063720703125
query_sp2b_q8,0.12258791923522949,0.09243392944335938,0.08212089538574219
query_sp2b_q9,0.03302788734436035,0.029935836791992188,0.02026200294494629
query_sp2b_q12a,0.025959014892578125,80.69772791862488,1.0747270584106445
query_sp2b_q12c,0.02886795997619629,0.10072898864746094,0.03164100646972656
query_sp2b_q2,2.8779489994049072,234.0131847858429,19.688957929611206
query_sp2b_q1,0.4941720962524414,0.050573110580444336,0.01923513412475586
query_sp2b_q10,0.021809816360473633,0.018257856369018555,0.013137102127075195
query_sp2b_q7,0.3010721206665039,0.06289196014404297,0.056195974349975586
query_sp2b_q6,0.34720802307128906,0.06540417671203613,0.05473899841308594
query_sp2b_q4,3.369394063949585,0.05114603042602539,0.03763985633850098
query_sp2b_q3a,0.12595605850219727,0.03502392768859863,0.021432876586914062
query_sp2b_q3c,0.23212218284606934,0.0388491153717041,0.023494958877563477
query_sp2b_q3b,0.27054810523986816,0.03309512138366699,0.02094292640686035
query_sp2b_q5b,0.12257599830627441,0.03957700729370117,0.019283056259155273
query_sp2b_q5a,0.13053607940673828,0.0484311580657959,0.03267383575439453
