func_name,virtuoso,postgres,sleepycat
query_all,1.241042137145996,0.016618013381958008,0.005994081497192383
query_sp2b_q11,0.016075849533081055,0.029284954071044922,0.018146038055419922
query_sp2b_q8,0.05890321731567383,0.09361386299133301,0.08517003059387207
query_sp2b_q9,0.031725168228149414,0.029870986938476562,0.020813941955566406
query_sp2b_q12a,0.02585601806640625,357.34093618392944,2.0422239303588867
query_sp2b_q12c,0.0038421154022216797,0.08417510986328125,0.011518001556396484
query_sp2b_q2,0.6056380271911621,190.6997561454773,13.905173778533936
query_sp2b_q1,0.005934953689575195,0.02649688720703125,0.015117168426513672
query_sp2b_q10,0.02115488052368164,0.020457983016967773,0.015085935592651367
query_sp2b_q7,0.03926992416381836,0.06116509437561035,0.05085587501525879
query_sp2b_q6,0.3354918956756592,0.06705808639526367,0.06084299087524414
query_sp2b_q4,2.613223075866699,0.05247902870178223,0.06125497817993164
query_sp2b_q3a,0.1522359848022461,0.25093984603881836,0.023660898208618164
query_sp2b_q3c,0.003821849822998047,0.03462409973144531,0.022236108779907227
query_sp2b_q3b,0.00522613525390625,0.03331899642944336,0.022485971450805664
query_sp2b_q5b,0.1275959014892578,0.0326380729675293,0.02151203155517578
query_sp2b_q5a,0.12512993812561035,0.046758174896240234,0.04439401626586914
