func_name,virtuoso,postgres,sleepycat
query_all,1.3661460876464844,0.016691923141479492,0.00587010383605957
query_sp2b_q11,0.01652383804321289,0.025352001190185547,0.014965057373046875
query_sp2b_q8,0.06396198272705078,0.0956270694732666,0.08300590515136719
query_sp2b_q9,0.03066706657409668,0.029855966567993164,0.021207094192504883
query_sp2b_q12a,0.024796009063720703,77.99261283874512,0.8067259788513184
query_sp2b_q12c,0.003957986831665039,0.04160809516906738,0.013045072555541992
query_sp2b_q2,0.5839729309082031,111.74998903274536,4.008336067199707
query_sp2b_q1,0.005865812301635742,0.0276029109954834,0.017031192779541016
query_sp2b_q10,0.020762920379638672,0.019644975662231445,0.0075490474700927734
query_sp2b_q7,0.0413050651550293,0.07337188720703125,0.049696922302246094
query_sp2b_q6,0.3859422206878662,0.06782913208007812,0.056488990783691406
query_sp2b_q4,2.585767984390259,0.04883718490600586,0.04031705856323242
query_sp2b_q3a,0.10917091369628906,0.032263994216918945,0.021425962448120117
query_sp2b_q3c,0.004480123519897461,0.03196406364440918,0.020782947540283203
query_sp2b_q3b,0.005095958709716797,0.031807899475097656,0.020807981491088867
query_sp2b_q5b,0.11525106430053711,0.02906012535095215,0.018934965133666992
query_sp2b_q5a,0.12161397933959961,0.0426638126373291,0.0314178466796875
