func_name,virtuoso,postgres,sleepycat
query_all,1.7581591606140137,1.087367057800293,0.025453805923461914
query_sp2b_q11,0.016367197036743164,0.02576899528503418,0.015378952026367188
query_sp2b_q8,0.05967283248901367,0.09261703491210938,0.0885319709777832
query_sp2b_q9,0.03166508674621582,0.0314481258392334,0.020691871643066406
query_sp2b_q12a,0.025851964950561523,24.45782780647278,0.9953150749206543
query_sp2b_q12c,0.0036208629608154297,0.07998418807983398,0.03128194808959961
query_sp2b_q2,0.5717430114746094,469.64233207702637,17.170246124267578
query_sp2b_q1,0.0058062076568603516,0.0572209358215332,0.01811504364013672
query_sp2b_q10,0.02070784568786621,0.018992900848388672,0.010036945343017578
query_sp2b_q7,0.03547191619873047,0.0634770393371582,0.049836158752441406
query_sp2b_q6,0.32970404624938965,0.06600379943847656,0.05698418617248535
query_sp2b_q4,2.597459077835083,0.04954409599304199,0.03961992263793945
query_sp2b_q3a,0.10586214065551758,0.14117908477783203,0.022845029830932617
query_sp2b_q3c,0.004596233367919922,0.03535890579223633,0.022814035415649414
query_sp2b_q3b,0.0058290958404541016,0.03992915153503418,0.022922039031982422
query_sp2b_q5b,0.1165928840637207,0.03359103202819824,0.02449202537536621
query_sp2b_q5a,0.11892080307006836,0.04318499565124512,0.03422999382019043
